Sentiment,Product,Company_Name,Category,Country,State,Input_tweet
positive,Party Like It's 1986,Google,Event,United States,Texas,This looks fun. Party Like It's 1986 hosted by Google and the ACLUs of N California and Texas #SXSW
positive,Google,Google,Search Engine,United States,Texas,&quot;This Google/Bing Q&amp;A panel is like the world's most expensive SEO consultation.&quot; -@mention  #SXSW
negative,Google,Google,Technology,United States,Texas,Google was incapable of doing disruptive innovation- and acquired 89 startups over the last few years @mention #leanstartup #sxsw
Positive,YouTube,Google,Search Engine,United States,Texas,YouTube is second largest search engine (globally) after Google says @mention #discotalk #sxsw
positive,Google,Google,Music,United States,Texas,At an 80's theem Google party and Spazmatic is kill'n the stage!! HOOOOOOOoOoOOOo!!!! #SXSW
positive,google hotpot,google,restaurant,United States,Texas,wish I was with @mention listening to google's Marissa Mayer discuss new products including google hotpot - watch out yelp! #SXSW
Positive,mashable,google,Technology,United States,Texas,Good times with mashable  and the with google and the ACLU. Awesome #sxsw
positive,Robot wars,Google,Technology,United States,Texas,Robot wars. Steampunk time machines. Mystery boxes of electronics. Awesome Austin tacos. Super Happy Dev House + Google win #sxsw.
negative,Google,Google,Technology,United States,Texas,Hey Marissa Mayer. Please tell us something new. Not about products Google launched months ago. #sxsw
negative,Gmail,Google,Internet Service Provider,United States,Texas,Anyone else having issues with gmail and using google services? #SXSW.
Positive,Google,Google,Technology,United States,Texas,Gonna go see about rockin the Google party like a boss. #sxsw
positive,Google,Google,Technology,United States,Texas,Syked to see Google's @mention talk about stuff.  #SXSW
positive,Google,Google,Technology,United States,Texas,Just finished taking photos in the #Google photobooth! You know I heart you! #SXSW (@mention Maggie Mae's w/ 101 others) {link}
positive,Google,Google,Technology,United States,Texas,Chris Messina from Google dropping knowledge about web identity. Coming to the Hyatt was the right move. #sxsw
positive,Google,Google,Search Engine,United States,Texas,@mention sounds good.I look forward to learning more.My quick google to learn more also produced: {link} #sxsw
negative,Google,Google,Technology,United States,Texas,Google lost its way by caring too much for the business vs. the users' - @mention #psych #sxsw
positive,Lego,Google,Technology,United States,Ohio,Woot!! Just won the #google #lego hackathon competition. #SXSW #startupbus #cle
positive,Bing,Microsoft,Search Engine,United States,Texas,"#qagb #sxsw Timely! RT @mention Bing's search engine share continues to rise, up to 13.6%. Google still tops at 65.4% {link}"
positive,Google,Google,Technology,United States,Texas,Arrived at Google and @mention #SXSW party. Awesome.
positive,Google,Google,Technology,United States,Texas,She's my tech idol. Send highlights! RT @mention Watching Google's Marissa Mayer speak.  #marissagoogle #sxsw
positive,Google,Google,Technology,United States,Texas,Very excited about this. Marissa Mayer of Google. #SXSW #sxtxstate  {link}
positive,Photo Booth,Google,Event,United States,Texas,Photo booth action at the @mention and Google party! Who doesn't love a good photo booth #sxsw  {link}
positive,Google,Google,Technology,United States,Texas,Watching the 3D rendering that the #google team put together is awe inspiring. Its like we're the Jetsons. #MarissaGoogle #sxsw
positive,Cup,Google,Technology,United States,Texas,"Why yes, the google party *does* have glowing cups! #sxsw  {link}"
negative,Google TV,Google,Technology,United States,Texas,@mention They're journalists. They just spent all their money on #sxsw passes. Who can afford Google TV?
Positive,Google,Google,Technology,United States,Texas,@mention this time next week Google party at #SXSW!
positive,Google,Google,Technology,United States,Texas,P.S. @mention and Google throw a b!tchin' party. Shout out to The Spazmatics #sxsw
positive,Latitude,Google,Technology,United States,Texas,Google Latitude to make a big push at #SXSW..will they breakthrough this year? {link}
positive,Apple,Google,Technology,United States,Texas,"San Jose to Austin.  I am surrounded by Apple and Google peeps, every tech nerds dream. Time turn up the charm and find a new bff #sxsw"
positive,Google,Google,Technology,United States,Texas,"We start to compete with the bigger guys now, like Google. #checkins #pnid #sxsw"
positive,Pac-Man,Google,Entertainment,United States,Texas,"Perfect attention to detail RT @mention Google recreated the code for Pac-Man for their doodle, original bugs included. #sxsw #googledoodles"
positive,Google,Google,Search Engine,United States,Texas,Google could = search engines. Google instead = useful information. #savebrands #sxsw
positive,Google,Google,Technology,United States,Texas,"Google would be a great partner for us, says @mention Looking for more distribution and better products. #sxsw"
positive,Route Around Traffic,Google,Navigation,United States,Texas,Google launches Route Around Traffic - offers 3 options to keep you out of traffic. Saves 2yrs worth of time...every day. #sxsw
positive,Google,Google,Technology,United States,Texas,Heading out to the Google/ACLU/EFF party. Yep. Me and Google. Throwing them back. Reliving old times. Should be fun. ##sxsw
positive,Youtube Tube Socks,Google,Entertainment,United States,Texas,fuck I love Austin. Just left the Youtube Google party at Maggie Maes. Fun times! Got some Youtube Tube Socks. LOL #sxsw #austin
positive,Google,Google,Technology,United States,Texas,"Bounced over to catch Google's Marissa Mayer speak. Always admired her - intelligent, classy, successful. #girlcrush #sxsw"
Positive,Google,Google,Technology,United States,Texas,@mention what did you think of google presentation? Nice to see more retail peeps at #sxsw
positive,Google,Google,Search Engine,United States,Texas,"Walkin down the street @mention is navigating via Google, I'm tweeting and random guy is yelping!! Welcome to #SXSW!!"
positive,Google,Google,Technology,United States,Texas,Biomimicry as the basis of design and problem solving. Google studying flocking and swarming behavior to understand collab. Brilliant. #sxsw
negative,iPad,Apple,Technology,United States,Texas,Not a fan of a new #sxsw trend - audience sharing opinions via holding up an iPad. Not here to listen to you. #annoying
negative,iPad2,Apple,Electronics,United States,Texas,#Apple to Open Pop-Up Shop at SXSW {link} &lt;---cool concept but I wouldn't spend my #SXSW waiting for the #iPad2
negative,iPad,Apple,Computers,United States,Texas,"So I went the whole day w/out my laptop &amp; just used my iPad 1. Things I missed: FTP, cloudapp, fast typing, &amp; skype. #iPad #sxsw"
negative,iPad,Apple,Technology,United States,Texas,@mention @mention @mention @mention Paper phones?  Means an iPad will likely be useless at #sxsw as well. #fail
positive,iPad,Apple,Computers,United States,Texas,"The iPad 1 is so March 11, 2011 4:59PM PST. #sxsw"
negative,iPad,Apple,Technology,United States,Texas,I composed a tweet so acerbic and cynical about ipad users that my phone crashed and dumped all my apps. #twitterpower #sxsw #imthatgood
negative,iPad,Apple,Technology,United States,Texas,Srsly love @mention @mention promo @mention Srsly hate that it excludes @mention Esp. since my iPad insists I'm at Disney #sxsw
Positive,iPad 2,Apple,Technology,United States,California,What Apple hopes you didn't notice about iPad 2 {link} #sxsw #sxswi #technology #mobile #prodmktg
negative,iPad,Apple,Computers,United States,Texas,Why are we leaning on web conventions like small buttons on the iPad? #UXDes #sxsw
positive,iPad 2,Apple,Electronics,United States,Texas,LOL 2 true RT @mention It's official: people using the iPad 2 to take photos just look weird. #SXSW
negative,sxsw.com,sxsw,Event,United States,Texas,Hmm... the sxsw.com/interactive/live stream isn't ipad/mobile compatible. Maybe next year. #sxsw
negative,iPad,Apple,Computers,United States,Texas,Getting ready for &quot;iPad design headaches&quot; #sxsw
negative,iPad 2,Apple,Electronics,United States,Texas,just walked by the line for the iPad 2. Bahahahaha! at least 5 blocks long. #fail #SXSW
negative,iPad 2,Apple,Computers,United States,Texas,Note to self: downside of tweeting on an white iPad 2 expect to be mocked. @mention #sxsw
negative,iPad,Apple,Computers,United States,Texas,I'm thinking that I may actually have to take my laptop to #sxsw. The iPad alone may not be enough on this trip.
negative,Twitter,Twitter,Social Media,United States,Texas,hey @mention twitter needs a way for us in disaster areas to filter out things like #sxsw and #ipad too because right now we really don't care
negative,iPad 2,Apple,Technology,United States,Texas,Guy with iPad 2 taking photos of @mention slides. Awkward! #sxsw
negative,iPad,Apple,Computers,United States,Texas,First talk of the day : iPad design headaches. #SXSW
negative,iPad,Apple,Computers,United States,Texas,Josh Clark:  I hate the iPad's back button with the heat of a million suns.  #tapworthy #SXSW
negative,iPad 2,Apple,Computers,United States,Texas,I am inventing a &quot;dislike&quot; button for #iPad 2 lines. {link} #SXSW
negative,iPad,Apple,Computers,United States,Texas,There's no way that you an call the iPad count at #sxsw reasonable. I think there's one for every 2 people.
negative,iPad 2,Apple,Technology,United States,Texas,Cashmere of Mashable: Thinks the iPad 2 is not a huge step up. Now waiting for the Apple PR team to parachute into the #SXSW session.
negative,iPad 2,Apple,Computers,United States,Texas,RT @mention @mention Peter Cashmore on the iPad 2: it's only a minor improvement. Not worth it unless you have money to burn. #SXSW
negative,iPad,Apple,Computers,United States,Texas,RT @mention #sxsw ipad store sold out of everything except 64gig wifi only white
positive,iPad,Apple,Computers,United States,Texas,"RT @mention #sxsw rumor mill: iPad 3 will have between 6 and 15 cameras, slightly thinner rare earths case, and &quot;different&quot; but still smudgy screen."
positive,iPad,Apple,Computers,United States,Texas,RT @mention #SXSW: iPad Design Headaches (Take Two Tablet and Call Me in the Morning) {link}
positive,iPad,Apple,Computers,United States,Texas,RT @mention #UXdes @mention is glad there are no standard #iPad navigation tools. She might be the only one! #SXSW
negative,iPad,Apple,Electronics,Japan,-,RT @mention Anyone who was going to buy a new iPad should donate to #Japan #tsunami victims instead. #sxsw
positive,iPad 2,Apple,Electronics,United States,Texas,RT @mention Best thing I've heard this weekend at #SXSW &quot;I gave my iPad 2 money to #Japan relief. I don't need an iPad 2.&quot; (@mention
positive,iPad 2,Apple,Electronics,United States,Texas,RT @mention Best thing I've heard this weekend at #SXSW &quot;I gave my iPad 2 money to #Japan relief. I don't need an iPad 2.&quot; (@mention @mention
positive,iPad 2,Apple,Electronics,United States,Texas,RT @mention Best thing I've heard this weekend at #SXSW &quot;I gave my iPad 2 money to #Japan relief. I don't need an iPad 2.&quot; @mention
positive,iPad 2,Apple,Computers,United States,Texas,RT @mention Epic. There's just one guy waiting in line for the iPad 2 in Austin at SXSW. {link} #sxsw #ipad #ipad2
negative,iPad,Apple,Technology,United States,Texas,RT @mention This group next to me has 6 ppl @mention the table. Everyone is using thier phone/ipad instead of taking to each other. #SXSW
negative,iPad2,Apple,Computers,United States,Texas,"RT @mention yes, i hate the fanboys. still valid tho- to those that waited for the iPad2 instead of enjoying #sxsw: {link}"
negative,iPad,Apple,News,United States,Texas,"Part of Journalsim is the support of democracy, yes? Informed populous, yes? iPad, as a focus, does not support that #newsapps #sxsw"
negative,iPad 2,Apple,Computers,United States,Texas,@mention Peter Cashmore on the iPad 2: it's only a minor improvement. Not worth it unless you have money to burn. #SXSW
positive,iPad,Apple,Computers,United States,Texas,Attended preso on living simply #100tc at #sxswi #sxsw and felt a bit guilty taking notes on a new #iPad
negative,iPad,Apple,Technology,United States,Texas,"Okay, fair enough lining up for new tech, but not at the cost of #sxsw... It is so much better than a new iPad... {link}"
positive,iPad,Apple,Computers,United States,Texas,"Headed for iPad Design Headaches (2 Tablets, Call in the Morning) #SXSW {link}"
positive,iPad 2,Apple,Technology,United States,Texas,I can hear those ipad 2 nutters ipading away even now. Such is life in the techno hipster Mecca. #SXSW
negative,iPad,Apple,Computers,United States,Texas,"#sxsw   Tried 2 days with iPAD, w/o MacBook Pro.  the experiment is over. I heart a real keyboard."
negative,iPad 2,Apple,Camera,United States,Texas,iPad 2 turned into giant camera looks plain stupid #sxsw
negative,iPad,Apple,Computers,United States,Texas,@mention Should: if you didn't get iPad 1. Shouldn't: iPad2 3G 64GB + cover + $100 = MacBook Air. #SXSW
positive,iPad 2,Apple,Electronics,United States,Texas,Just saw someone take a picture with an iPad 2 for the first time. Looks as ridiculous as you'd expect. #sxsw #sightings
negative,iPad,Apple,Computers,United States,Texas,"Every person I see with a ipad looks crazy ,looks like they have a 80's cell phone in their hand  #sxsw"
negative,iPad 2,Apple,Computers,United States,Texas,Proof that the iPad 2 turns you into a douchebag #SXSW {link}
negative,iPad,Apple,Computers,United States,Texas,"Not to hate on the iPad, but fleets of nerds armed with iPads navigating through crowds is as far from cool as I've EVER seen #sxsw"
negative,TweetDeck,Apple,Technology,United States,Texas,"If you have an iPad DO NOT upgrade to the newest iOS yet, TweetDeck is very unstable on it #nten #11ntc #sxsw #sxswi"
negative,iPad 2,Apple,Electronics,United States,Texas,"You'll have to wait 4-5 weeks for an iPad 2, but not at the #AppleATXdt pop-up! Shipments daily (via @mention #SXSW"
positive,iPad 2,Apple,Computers,United States,Texas,@swonderlin Can not wait for #iPad 2 also. They should sale them down at #SXSW.
positive,iPad2,Apple,Electronics,United States,Texas,Need to buy an iPad2 while I'm in Austin at #sxsw. Not sure if I'll need to Q up at an Austin Apple store?
positive,iPad,Apple,Technology,United States,Texas,"RT @LaurieShook: I'm looking forward to the #SMCDallas pre #SXSW party Wed., and hoping I'll win an #iPad resulting from my shameless promotion.  #ChevySMC"
positive,iPad,Apple,Technology,United States,Texas,{link} RT @mention 1st stop on the #SXSW #Chaos &amp; @mention hunt: Austin Java. Get in the spy game 4 a chance 2 win an iPad!
positive,iPad 2,Apple,Computers,United States,Texas,Check out @mention @mention &amp; @mention in line for their iPad 2 in Austin. Power to them! #sxswi #SXSW  {link}
positive,iPad 2,Apple,Technology,United States,Texas,"XMAS!! RT @mention Shiny new @mention @mention @mention apps, a new @garyvee book, pop-up iPad 2 stores... #SXSW is Christmas for nerds."
positive,iPad 2,Apple,Gadget,United States,Texas,Headline: &quot;#iPad 2 is the Must-Have Gadget at #SXSW&quot; Hmm... I could have seen that one coming! {link} #gadget
positive,iPad2,Apple,mobile,United States,Texas,The Apple #iPAD2  has taken #SxSW and #Austin by storm.. {link}  @mention excited to a be a part #mobile
Positive,iPad2,Apple,Computers,United States,Texas,I can haz #iPad2 ifrom #SxSW Gr8 {link}
positive,iPad2,Apple,Computers,United States,Texas,Apple won #SxSW from day one. Seeing a TON of #iPad2
negative,iPad,Apple,Electronics,United States,Texas,ÛÏ@mention #sxsw ipad store sold out of everything except 64gig wifi only whiteÛ @mention Did you manage to get yours?
negative,iPad,Apple,Electronics,United States,Texas,ÛÏ@mention #sxsw ipad store sold out of everything except 64gig wifi only whiteÛ also known as the white jeans configuration.
negative,iPad,NinjaFinder,Technology,United States,Texas,Offered a #sxsw ipad promo to ninjafinder users and fans who are not here at #sxsw. Sucks to not be here. #sxsw
positive,iPad,Apple,Technology,United States,Texas,#POURsite #SXSW learning about the life-changing impact of the iPad on real people's actual lives - bravo!
positive,iPad 2,Apple,Electronics,United States,Texas,The Apple #SXSW store still has iPad 2's and short lines.
positive,ipad2,Apple,Electronics,United States,Texas,Anyone at #sxsw want to make a quick hundred dollars? New #ipad2 from ad hoc apple store here gets hundred plus cost!
negative,iPad,Apple,Electronics,United States,Texas,I went to #sxswi and all I won was this lousy #iPad #sxsw :-) :-) {link}
positive,iPad2,Apple,Electronics,United States,Texas,It's like 10pm at night and there is a line around the block at the popup apple stores selling iPad2s. #sxsw
positive,iPad 2,Apple,Technology,United States,Texas,The #iPad 2 Takes Over #SXSW [VIDEO] /by @mention {link}
positive,iPad 2,Apple,Computers,United States,Texas,many iPad 2's snapping away at the keynote slides! #sxsw
positive,iPad 2,Apple,Electronics,United States,Texas,Shouts to all the ladies holding up their iPad 2's at free #sxsw shows to take photos while sipping free beer. /cc: @mention
positive,iPad 2,Apple,Electronics,United States,Texas,picked up an ipad 2 at the #sxsw pop up  apple store! only 15 minute wait!
positive,iPad,Apple,Electronics,United States,Texas,Surprise! Apple has opened a pop-up store in Austin so that the nerds in town for #SXSW can get their new iPads. {link} #cnet
positive,iPad 2,Apple,Electronics,United States,Texas,"The #sxsw Apple Popup Store is open at noon, has a fresh shipment of iPad 2's, and I'm pretty sure I'm going to get one. [fingers crossed]"
positive,iPad 2,Apple,Computers,United States,Texas,Temporary Apple store at SXSW is really cool...as is the iPad 2 :) #apple #SXSW #fanboy
positive,iPad,Apple,Computer,United States,Texas,Overheard at #sxsw &quot;the iPad is a relaxing computer&quot;: agreed. #iPad #apple
Positive,iPad,Apple,Technology,United States,Texas,"Last year at #SXSWi everbody was talking about the iPad, this year it's social media driven revolutions. This year is better. #sxsw"
Positive,iPad,Apple,Technology,United States,Texas,knackered at home playing with ipad and updating iphone. but timeline smashed with partytweets can't make me go to bed.. #sxsw
Positive,iPad,Apple,Electronics,United States,Texas,Huge line at the #apple store in #austin - #sxsw crowd tripping over each other to get the new ipad
positive,iPad,Apple,Computers,United States,Texas,I laughed at the iPad until I spent this week hauling my macbook everywhere. Now I really want an iPad and a shoulder rub. #sxsw
positive,iPad2,Apple,Electronics,United States,Texas,Hey #SXSW attendees...you should hop in line at the #Apple store now. Only four days til your new iPad2 comes in...
positive,iPad2,Microsoft,Computers,United States,Texas,Celebrate Beauty of the Web @mention the MSFT #IE9 launch &amp; play our new #html5 game to win an iPad2 {link} #sxsw
Positive,iPad 2,Apple,Computers,United States,Texas,IPad 2 is better..they have had time to improve #sxsw
positive,iPad,Apple,Electronics,United States,Texas,impulsive buy = all your friends at #SXSW -&gt; I now have one too. Selling my 1st gen 32gb 3g iPad now
positive,iPad,Apple,Computers,United States,Texas,ÛÏ@mention Buying 2 new iPad's with @mention #geekdate #apple #sxsw #ipad2Û :)
positive,iPad,Apple,Computers,United States,Texas,Seriously considering leaving my MacBook Pro at home and flying solo with the iPad for a week. Think I can make it work? #sxsw
Positive,iPad,Apple,Computers,United States,California,Four more days! #ipad #sxsw #weekend #battlela
positive,iPad,Apple,Technology,United States,Texas,Best iPad design: Big chunky elements. Generous space. Clarity trumps density. Tap quality trumps tap quantity. #tapworthy #sxsw
Positive,iPad,Apple,Technology,United States,Texas,Attending Designing iPad Interfaces - New Navigation Schemas w/ @mention Great stuff so far.  #sxsw
positive,iPad 2,Apple,Technology,United States,Texas,Timing is everything! iPad 2: Brand Winner at SXSW by @mention {link} #pnid #sxsw
positive,Retrollect,Retrollect,Camera,United States,Texas,"Hey #sxsw exhibitors, why not capture your booth experience with a Retrollect disc? Most popular disc wins iPad 2! {link}"
positive,ipad,Apple,Electronics,United States,Texas,"Photo: By far, the best #sxsw accessory is an ipad. Followed closely by a margarita. ;-) {link}"
positive,iPad 2,Apple,Electronics,United States,Texas,"The way I figure, an iPad 2 is a good replacement for not making it to #SXSW this year."
positive,iPad,Apple,Computers,United States,Georgia,Any of my friends at SxSW willing to pick me up an iPad - will pay a premium. DM me #sxsw #atl {link}
positive,iPad,AKQA,Technology,United States,Texas,Good talk from AKQAs @mention on iPad interface w/ callback to design principles. My wish: go beyond media/marketing examples. #fb #SxSW
positive,iPad,Apple,Electronics,United States,Texas,Person in front of me just took a picture with his new iPad #sxsw
Positive,MacBook air,Apple,Electronics,United States,Texas,"After you get your food, don't forget to snap a photo to win a MacBook air, iPad 2, or Apple TV! #sxsw"
positive,iPad,Apple,Electronics,United States,Texas,"I want to go to the Apple pop-up store, but I'm afraid I'll leave with a new iPad. #SXSW"
positive,MacBook Pro,Apple,Computers,United States,Texas,"OMG...I'm going down to #SXSW With: MacBook Pro, iPad, iPhone4, iPod, and a Galaxy Tab... #TechGeek"
positive,iPad 2,Apple,Electronics,United States,Texas,"iPad 2 in hand, awesome dude gave me cutsies on a 3 hour line. #austin #apple #sxsw #winning"
positive,iPad2,Apple,Electronics,United States,Texas,I've been having meetings while I'm in line at the #SXSW PopUp Apple Store for the iPad2. I love this place!
positive,ipad2,Apple,Computers,United States,Texas,"Oh Lordy, here we go... RT @mention What time does the #apple store at #sxsw open? Pulling the #ipad2 trigger."
positive,ipad 2,Apple,Computers,United States,Texas,AWESOME!! ipad 2 jailbreak!! {link} Grateful Dead #fab5 #sxsw
positive,iPad 2,Apple,Electronics,United States,Texas,New Post: iPad 2 Launches to Huge Lines at Apple Pop-Up Shop in Austin {link} #SXSW #SXSWi
Positive,iPad,Apple,Music,United States,Texas,Pic of my iPad-winning performance: {link} #sxsw #accordion #toodamnlucky
Positive,iPhone,Apple,Computers,United States,Texas,"@mention  Its bigger than an iphone and smaller than a PC, so good for big events like #SXSW and meeting day? {link}"
negative,iPad,Apple,Computers,United States,Texas,I'm a bit jealous seeing #SXSW attendees with #ipad2. My iPad seems so obsolete...
positive,iPad,Apple,Technology,United States,Texas,&quot;I'm just learning all of these things from the screen.&quot; A 4-year old's explanation of how she instantly knew how to use an iPad. #sxsw
positive,iPad 2,Apple,Electronics,United States,Texas,"Saw giant line, thought it was for movie premiere. It was at apple store for iPad 2. Heard more screams than at premiere! #SXSW"
positive,iPad2,Apple,Electronics,United States,Texas,Great vid Marty! RT @mention #iPad2 Live Unboxing In Front Of The #SXSW Apple Store [VIDEO] {link}
positive,iPad,Apple,Computers,United States,Texas,I think I may go iPad only -- no laptop -- today at #SXSWi.  Any #SXSW veterans have any reasons why I shouldn't?
Positive,iPad,Apple,Electronics,United States,Texas,I think I might go all weekend without seeing the same iPad case twice... #sxsw
positive,Evernote,Evernote,Software,United States,Texas,For sure! Mine does via iPad RT @mention You know you are an #agnerd if your #dairy relies on evernote!  {link} #SXSW #agchat
negative,iPad,Apple,Computers,United States,Texas,Why can't my #iPad and I be intimate together? #tapworthy #designflaws #sxswi #sxsw
positive,iPad 2,Apple,Electronics,United States,Texas,This dude next to me is holding and using an iPad 2 like it's a trophy. #sxsw #lookingforwardtothemusicfest
positive,iPad 2,Apple,Tech,United States,California,"#technews OMG/JK: A Kiss For iPad 2, A Slap For Xoom {link} #Tech_News #iPad_2 #JK #OMG #SXSW #tech"
positive,USA Today,USA Today,News,United States,Texas,USA Today on iPad: makes good use of digital shortcuts while still looking like a newspaper. @mention #tapworthy #sxsw
positive,iPad2,Apple,Electronics,United States,Texas,"Apple has opened a makeshift store for #sxsw, iPad2 will be available at 5pm today... #tempted"
positive,iPad 2,Apple,Electronics,United States,Texas,"IPad 2 is out! Plenty of people at the store..and in line..scarfing them up. #SXSW (@mention Apple Store, SXSW w/ 65 others) {link}"
positive,iPad2,Apple,Electronics,United States,Texas,Nice line outside #sxsw #apple store! I guess people want some iPad2s!!!
positive,iPad2,Apple,Electronics,United States,Texas,The Apple pop-up store line finally dwindled. Time to check out iPad2. #sxsw
positive,iPad,Apple,Electronics,United States,Texas,"The apple popup store was off the hook last night at #sxsw - singing, dancing, high fives on new iPad purchase"
Positive,iPad,poursite,Technology,United States,Texas,"Excellent presentation by @mention on &quot;The untapped iPad Market, is your site POUR?&quot; #sxsw #poursite #accessibility"
positive,iPad,QuiBids,Technology,United States,New York,Congrats! RT @mention Just won an awesome iPad from @mention at the #sxswbuffalo lounge! My #sxsw experience is complete! #QuiBidsWin
Positive,iPad,Apple,Technology,United States,Texas,#ipad art show at @mention just in time for #sxsw check it out you interactive fools
positive,iPad,Apple,Computers,United States,Texas,@mention  so #jealous of you. #sxsw &amp; you have the new iPad?!
Positive,iPad 2,Apple,Computers,United States,Texas,Impressed so far with the iPad 2's slim form and &quot;instant on&quot;-ness that I've seen. Haven't tried one myself yet. #sxsw #sxswi
positive,iPhone,Apple,Technology,United States,Texas,I just noticed DST is coming this weekend. How many iPhone users will be an hour late at SXSW come Sunday morning? #SXSW #iPhone
Positive,iPhone,Apple,Electronics,United States,Texas,I love my @mention iPhone case from #Sxsw but I can't get my phone out of it #fail
negative,iPhone,Apple,Technology,United States,Texas,What !?!? @mention  #SXSW does not provide iPhone chargers?!?  I've changed my mind about going next year!
positive,UberSocial,Uber,Social Media,United States,Texas,Yai!!! RT @mention New #UberSocial for #iPhone now in the App Store includes UberGuide to #SXSW sponsored by (cont) {link}
positive,iPhone,Apple,Technology,South Korea,South Korea,"Take that #SXSW ! RT @mention Major South Korean director gets $130,000 to make a movie entirely with his iPhone. {link}"
positive,iPhone,Apple,Technology,United States,Texas,Behind on 100s of emails? Give them all 1 line iPhone composed replies. #SXSW #protip
positive,Mophie battery case,Mophie,Electronics,United States,Texas,Picked up a Mophie battery case 4 my iPhone in prep for #SXSW. Not lugging around a laptop &amp; only using my phone was a huge win last year.
Positive,ipad,Apple,Electronics,United States,Texas,"Do I need any more for #sxsw! ipad, iphone, laptop, dictaphone, vid.camera.... Wow! Love to  meet the REAL 'cerebellum' charged people:)"
negative,iPhone,Apple,Technology,United States,Texas,My iPhone battery can't keep up with my tweets! Thanks Apple.  #SXSW  #precommerce
positive,iPhone,Apple,Electronics,United States,Texas,"BEST SWAG EVER. Thanks @mention My charging iPhone thanks you, too. #SXSW {link}"
negative,iPhone,Apple,Electronics,United States,Texas,"Austin is getting full, and #SXSW is underway.  I can tell because my iPhone is an intermittent brick. #crowded"
negative,iPhone,Apple,Technology,United States,Texas,".@mention I have a 3G iPhone. After 3 hrs tweeting at #RISE_Austin, it was dead!  I need to upgrade. Plugin stations at #SXSW."
positive,MacBook,Apple,Computers,United States,Texas,"Love that I have a MacBook, iPad, and iPhone with me at #sxsw this year. One runs out of juice, and I can jump to the next."
positive,iPhone,Powermat,Electronics,United States,Texas,Holy cow! I just got hooked by Paolo and Alex with a backup charger for my iPhone! facebook.com/powermat #powermatteam #sxsw #thanks
positive,iPhone,Powermat,Electronics,United States,Texas,Holy cow! I just got hooked by Paolo and Alex with a backup charger for my iPhone! facebook.com/powermat #powermattteam #sxsw #thanks
negative,Samsung Moment,Samsung,Mobile Phone,United States,Texas,@mention  I'm beyond frustrated w/ @mention after this Samsung Moment runaround &amp; am leaving for ATT &amp; iPhone so I can enjoy #sxsw.
positive,iPhone,Apple,Music,United States,Texas,Tim Soo's invisible instruments are jaw dropping. iPhone+Wii controller. {link} #lovemusicapi #sxsw
Positive,iPhone,Apple,Electronics,United States,Texas,@mention  iPhone. Clearly. Positively. Happily. #SXSW
positive,Flipboard,Apple,Technology,United States,Texas,"Flipboard is developing an iPhone version, not Android, says @mention #sxsw"
Negative,iPhone,Apple,Electronics,United States,Texas,my iPhone is overheating. why are there so many british sounding people in texas? #SXSW
negative,,,,,,So {link} is part of my presentation at #SXSW so good thing it's crashing now instead of then. Works best on iPhone/Android
Positive,iPhone,Apple,Technology,United States,Texas,"iPhone in one hand, caramel macchiato in the other. Ouch-hiss-hot!  With apparently two pumps of lava. And so it begins... #sxsw #tmsxsw"
positive,Charge Anywhere,Charge Anywhere,Electronics,United States,Texas,I can haz one? ÛÏ@mention Just showed off @mention Charge Anywhere at a bar to charge my iPhone and the whole table wanted to buy one. #SXSWÛ
Positive,iPhone,Apple,Technology,United States,Texas,@mention  packing a point by showing iphone fragmentation  #SXSW
Positive,iPhone,Apple,Technology,United States,Texas,We've got some exciting things that we'll be showing off at #SXSW this year: including drag and drop store management on your iPhone
Negative,Blackberry,Apple,Mobile,United States,Texas,You think there would be a #sxsw app for blackberry. Just when I gave iPhone the finger! Guess I'll have to carry around an ipad. LAME
positive,iPhone,mention,Travel,United States,Texas,Excellent tip from @mention Going to #SXSW? The new iPhone guide to #Austin by @mention is free March 9-15. Hard to beat free. #lp
negative,iPhone,Apple,Technology,United States,Texas,"I'm sorry, NOT going to the @mention party at #SxSw. ;) iPhone forever!  ;)"
positive,iPhone,Ning,App,United States,Texas,Ning &amp; Mobile Roadie are thrilled to offer the Unofficial #SXSW Insider's Guide for iPhone. Have fun in Austin! {link}
positive,IPhone,Apple,Camera,United States,Illinois,Thank you! :) RT @mention Just picked up @mention book: Killer Photoes with your IPhone! #SXSW #sxswchi  {link} #SXSWi
positive,iPhone,Apple,Technology,United States,Texas,"Well yeah.  Music &gt; iPhone nerds RT @mention my god, cute girls everywhere...I love when interactive ends and music begins #sxsw"
negative,iPhone,Apple,Mobile Phone,United States,Texas,I know it's #SXSW because my iPhone has started lying to me about its signal strength.
positive,nexus s,google,mobile phone,United States,Texas,@mention 's nexus s on t-mobile is 10x more useful than my iphone4 on AT&amp;T at #sxsw. Is it because too many ppl have iPhone?
positive,iPhone,The Go Game,Games,United States,Texas,"Hey, that's us!! &gt;&gt; The Go Game launches do-it-yourself iPhone scavenger hunts {link} (via @mention see you at #SXSW"
positive,iPhone,Gowalla,Technology,United States,Texas,@mention (CEO Gowalla) tells his journey of Blinksale to iconbuffet to Packrat. Then the #iPhone was born and the lightbulb turned on...#sxsw
positive,iPhone,Apple,Mobile,United States,Texas,"@mention @mention  In our studies players tell us, &quot;Petting my iPhone makes me happy.&quot; #tapworthy #sxsw"
