Application ID,Default_Status
20210664941,1
20210664942,1
20210664943,1
20210664944,1
20210664945,1
20210664946,0
20210664947,1
20210664948,1
20210664949,1
20210664950,1
20210664951,0
20210664952,1
20210664953,1
20210664954,1
20210664955,1
20210664956,0
20210664957,1
20210664958,1
20210664959,1
20210664960,1
20210664961,1
20210664962,0
20210664963,1
20210664964,0
20210664965,1
20210664966,1
20210664967,1
20210664968,1
20210664969,1
20210664970,0
20210664971,1
20210664972,0
20210664973,0
20210664974,1
20210664975,1
20210664976,1
20210664977,1
20210664978,1
20210664979,1
20210664980,0
20210664981,1
20210664982,1
20210664983,1
20210664984,0
20210664985,1
20210664986,1
20210664987,0
20210664988,0
20210664989,0
20210664990,0
20210664991,1
20210664992,1
20210664993,1
20210664994,1
20210664995,0
20210664996,1
20210664997,0
20210664998,0
20210664999,1
20210665000,1
20210665001,1
20210665002,1
20210665003,0
20210665004,1
20210665005,1
20210665006,1
20210665007,1
20210665008,0
20210665009,0
20210665010,1
20210665011,0
20210665012,1
20210665013,0
20210665014,1
20210665015,1
20210665016,0
20210665017,0
20210665018,1
20210665019,0
20210665020,1
20210665021,1
20210665022,1
20210665023,1
20210665024,1
20210665025,1
20210665026,1
20210665027,1
20210665028,0
20210665029,1
20210665030,1
20210665031,1
20210665032,0
20210665033,0
20210665034,1
20210665035,1
20210665036,1
20210665037,1
20210665038,1
20210665039,1
20210665040,1
20210665041,0
20210665042,1
20210665043,1
20210665044,1
20210665045,0
20210665046,0
20210665047,1
20210665048,1
20210665049,0
20210665050,1
20210665051,1
20210665052,0
20210665053,1
20210665054,1
20210665055,1
20210665056,1
20210665057,1
20210665058,0
20210665059,1
20210665060,0
20210665061,0
20210665062,1
20210665063,0
20210665064,1
20210665065,0
20210665066,1
20210665067,1
20210665068,0
20210665069,0
20210665070,1
20210665071,1
20210665072,1
20210665073,1
20210665074,1
20210665075,1
20210665076,0
20210665077,1
20210665078,0
20210665079,0
20210665080,1
20210665081,1
20210665082,1
20210665083,1
20210665084,0
20210665085,1
20210665086,1
20210665087,0
20210665088,1
20210665089,1
20210665090,0
20210665091,1
20210665092,1
20210665093,0
20210665094,1
20210665095,1
20210665096,0
20210665097,1
20210665098,1
20210665099,1
20210665100,1
20210665101,0
20210665102,1
20210665103,1
20210665104,1
20210665105,1
20210665106,1
20210665107,0
20210665108,1
20210665109,1
20210665110,0
20210665111,1
20210665112,1
20210665113,1
20210665114,0
20210665115,1
20210665116,1
20210665117,0
20210665118,0
20210665119,1
20210665120,1
20210665121,0
20210665122,1
20210665123,1
20210665124,1
20210665125,0
20210665126,0
20210665127,0
20210665128,1
20210665129,1
20210665130,1
20210665131,1
20210665132,0
20210665133,0
20210665134,0
20210665135,1
20210665136,1
20210665137,1
20210665138,1
20210665139,1
20210665140,1
20210665141,1
20210665142,1
20210665143,1
20210665144,0
20210665145,1
20210665146,0
20210665147,1
20210665148,1
20210665149,0
20210665150,0
20210665151,1
20210665152,1
20210665153,1
20210665154,1
20210665155,1
20210665156,0
20210665157,1
20210665158,1
20210665159,1
20210665160,1
20210665161,1
20210665162,0
20210665163,0
20210665164,0
20210665165,1
20210665166,1
20210665167,1
20210665168,1
20210665169,1
20210665170,0
20210665171,0
20210665172,0
20210665173,1
20210665174,1
20210665175,0
20210665176,0
20210665177,1
20210665178,0
20210665179,0
20210665180,1
20210665181,1
20210665182,1
20210665183,1
20210665184,1
20210665185,1
20210665186,1
20210665187,1
20210665188,1
20210665189,1
20210665190,0
20210665191,1
20210665192,0
20210665193,1
20210665194,1
20210665195,1
20210665196,1
20210665197,0
20210665198,0
20210665199,1
20210665200,0
20210665201,1
20210665202,1
20210665203,0
20210665204,1
20210665205,1
20210665206,1
20210665207,1
20210665208,1
20210665209,1
20210665210,1
20210665211,1
20210665212,1
20210665213,1
20210665214,1
20210665215,1
20210665216,0
20210665217,0
20210665218,0
20210665219,0
20210665220,1
20210665221,0
20210665222,1
20210665223,1
20210665224,0
20210665225,1
20210665226,1
20210665227,1
20210665228,1
20210665229,1
20210665230,1
20210665231,1
20210665232,0
20210665233,1
20210665234,0
20210665235,0
20210665236,1
20210665237,1
20210665238,1
20210665239,0
20210665240,1
20210665241,1
20210665242,1
20210665243,1
20210665244,0
20210665245,0
20210665246,0
20210665247,0
20210665248,1
20210665249,1
20210665250,0
20210665251,0
20210665252,0
20210665253,1
20210665254,0
20210665255,1
20210665256,1
20210665257,1
20210665258,0
20210665259,1
20210665260,1
20210665261,1
20210665262,1
20210665263,0
20210665264,1
20210665265,0
20210665266,1
20210665267,1
20210665268,0
20210665269,1
20210665270,1
20210665271,0
20210665272,1
20210665273,1
20210665274,1
20210665275,1
20210665276,1
20210665277,1
20210665278,1
20210665279,0
20210665280,1
20210665281,1
20210665282,1
20210665283,0
20210665284,1
20210665285,1
20210665286,1
20210665287,0
20210665288,0
20210665289,1
20210665290,0
20210665291,0
20210665292,1
20210665293,0
20210665294,0
20210665295,1
20210665296,0
20210665297,0
20210665298,0
20210665299,1
20210665300,1
20210665301,1
20210665302,1
20210665303,1
20210665304,0
20210665305,1
20210665306,1
20210665307,1
20210665308,1
20210665309,1
20210665310,1
20210665311,0
20210665312,0
20210665313,0
20210665314,1
20210665315,1
20210665316,0
20210665317,1
20210665318,1
20210665319,1
20210665320,1
20210665321,1
20210665322,1
20210665323,0
20210665324,0
20210665325,1
20210665326,1
20210665327,1
20210665328,1
20210665329,0
20210665330,0
20210665331,1
20210665332,1
20210665333,0
20210665334,1
20210665335,0
20210665336,1
20210665337,0
20210665338,1
20210665339,1
20210665340,1
20210665341,0
20210665342,0
20210665343,0
20210665344,1
20210665345,1
20210665346,1
20210665347,1
20210665348,1
20210665349,0
20210665350,1
20210665351,0
20210665352,1
20210665353,1
20210665354,1
20210665355,0
20210665356,0
20210665357,1
20210665358,1
20210665359,0
20210665360,0
20210665361,1
20210665362,0
20210665363,1
20210665364,1
20210665365,1
20210665366,1
20210665367,0
20210665368,1
20210665369,1
20210665370,0
20210665371,0
20210665372,1
20210665373,1
20210665374,1
20210665375,1
20210665376,1
20210665377,0
20210665378,1
20210665379,0
20210665380,1
20210665381,1
20210665382,1
20210665383,0
20210665384,1
20210665385,0
20210665386,0
20210665387,1
20210665388,1
20210665389,0
20210665390,0
20210665391,1
20210665392,0
20210665393,0
20210665394,1
20210665395,0
20210665396,1
20210665397,1
20210665398,1
20210665399,0
20210665400,1
20210665401,1
20210665402,1
20210665403,1
20210665404,0
20210665405,0
20210665406,1
20210665407,1
20210665408,1
20210665409,1
20210665410,1
20210665411,1
20210665412,1
20210665413,0
20210665414,1
20210665415,0
20210665416,0
20210665417,1
20210665418,1
20210665419,1
20210665420,0
20210665421,1
20210665422,1
20210665423,1
20210665424,0
20210665425,0
20210665426,1
20210665427,1
20210665428,1
20210665429,0
20210665430,1
20210665431,1
20210665432,1
20210665433,1
20210665434,1
20210665435,0
20210665436,0
20210665437,1
20210665438,1
20210665439,1
20210665440,1
20210665441,1
20210665442,0
20210665443,1
20210665444,1
20210665445,0
20210665446,1
20210665447,1
20210665448,0
20210665449,1
20210665450,0
20210665451,0
20210665452,1
20210665453,1
20210665454,1
20210665455,1
20210665456,1
20210665457,1
20210665458,0
20210665459,0
20210665460,1
20210665461,1
20210665462,0
20210665463,0
20210665464,1
20210665465,0
20210665466,1
20210665467,1
20210665468,0
20210665469,0
20210665470,1
20210665471,1
20210665472,1
20210665473,0
20210665474,1
20210665475,1
20210665476,1
20210665477,1
20210665478,1
20210665479,1
20210665480,1
20210665481,1
20210665482,1
20210665483,1
20210665484,1
20210665485,1
20210665486,1
20210665487,1
20210665488,0
20210665489,1
20210665490,0
20210665491,0
20210665492,0
20210665493,1
20210665494,0
20210665495,1
20210665496,1
20210665497,0
20210665498,0
20210665499,1
20210665500,1
20210665501,1
20210665502,0
20210665503,1
20210665504,1
20210665505,1
20210665506,1
20210665507,0
20210665508,1
20210665509,0
20210665510,1
20210665511,1
20210665512,0
20210665513,1
20210665514,1
20210665515,1
20210665516,1
20210665517,1
20210665518,0
20210665519,1
20210665520,0
20210665521,1
20210665522,1
20210665523,1
20210665524,1
20210665525,1
20210665526,1
20210665527,1
20210665528,1
20210665529,1
20210665530,0
20210665531,0
20210665532,1
20210665533,1
20210665534,1
20210665535,0
20210665536,1
20210665537,1
20210665538,1
20210665539,1
20210665540,1
20210665541,1
20210665542,0
20210665543,1
20210665544,1
20210665545,1
20210665546,1
20210665547,1
20210665548,1
20210665549,1
20210665550,1
20210665551,1
20210665552,0
20210665553,1
20210665554,1
20210665555,0
20210665556,1
20210665557,1
20210665558,0
20210665559,1
20210665560,0
20210665561,1
20210665562,0
20210665563,0
20210665564,0
20210665565,1
20210665566,0
20210665567,1
20210665568,0
20210665569,1
20210665570,1
20210665571,0
20210665572,1
20210665573,1
20210665574,1
20210665575,1
20210665576,0
20210665577,0
20210665578,1
20210665579,0
20210665580,1
20210665581,0
20210665582,1
20210665583,1
20210665584,1
20210665585,1
20210665586,1
20210665587,0
20210665588,1
20210665589,0
20210665590,0
20210665591,0
20210665592,0
20210665593,0
20210665594,1
20210665595,1
20210665596,1
20210665597,1
20210665598,1
20210665599,1
20210665600,0
20210665601,0
20210665602,1
20210665603,0
20210665604,1
20210665605,1
20210665606,1
20210665607,1
20210665608,0
20210665609,1
20210665610,1
20210665611,1
20210665612,0
20210665613,1
20210665614,1
20210665615,1
20210665616,1
20210665617,0
20210665618,0
20210665619,1
20210665620,1
20210665621,0
20210665622,1
20210665623,0
20210665624,1
20210665625,1
20210665626,0
20210665627,1
20210665628,0
20210665629,1
20210665630,1
20210665631,1
20210665632,0
20210665633,1
20210665634,1
20210665635,1
20210665636,1
20210665637,1
20210665638,1
20210665639,1
20210665640,0
20210665641,0
20210665642,1
20210665643,0
20210665644,0
20210665645,1
20210665646,1
20210665647,1
20210665648,0
20210665649,1
20210665650,1
20210665651,1
20210665652,0
20210665653,0
20210665654,1
20210665655,1
20210665656,1
20210665657,0
20210665658,0
20210665659,0
20210665660,1
20210665661,1
20210665662,1
20210665663,0
20210665664,1
20210665665,0
20210665666,0
20210665667,0
20210665668,1
20210665669,0
20210665670,1
20210665671,1
20210665672,1
20210665673,1
20210665674,1
20210665675,1
20210665676,1
20210665677,1
20210665678,1
20210665679,1
20210665680,1
20210665681,1
20210665682,1
20210665683,1
20210665684,0
20210665685,1
20210665686,0
20210665687,1
20210665688,1
20210665689,1
20210665690,1
20210665691,1
20210665692,0
20210665693,0
20210665694,1
20210665695,0
20210665696,1
20210665697,1
20210665698,0
20210665699,1
20210665700,0
20210665701,1
20210665702,0
20210665703,1
20210665704,1
20210665705,1
20210665706,1
20210665707,1
20210665708,1
20210665709,1
20210665710,1
20210665711,1
20210665712,1
20210665713,0
20210665714,1
20210665715,1
20210665716,1
20210665717,1
20210665718,1
20210665719,1
20210665720,0
20210665721,0
20210665722,0
20210665723,1
20210665724,1
20210665725,0
20210665726,1
20210665727,1
20210665728,1
20210665729,1
20210665730,1
20210665731,1
20210665732,1
20210665733,1
20210665734,1
20210665735,1
20210665736,0
20210665737,1
20210665738,1
20210665739,1
20210665740,0
20210665741,1
20210665742,1
20210665743,1
20210665744,1
20210665745,0
20210665746,0
20210665747,1
20210665748,1
20210665749,0
20210665750,1
20210665751,0
20210665752,1
20210665753,1
20210665754,1
20210665755,1
20210665756,1
20210665757,1
20210665758,1
20210665759,0
20210665760,0
20210665761,1
20210665762,1
20210665763,1
20210665764,0
20210665765,1
20210665766,1
20210665767,0
20210665768,0
20210665769,0
20210665770,0
20210665771,1
20210665772,0
20210665773,1
20210665774,1
20210665775,0
20210665776,1
20210665777,1
20210665778,0
20210665779,0
20210665780,1
20210665781,1
20210665782,1
20210665783,1
20210665784,0
20210665785,1
20210665786,1
20210665787,1
20210665788,1
20210665789,1
20210665790,1
20210665791,1
20210665792,0
20210665793,1
20210665794,1
20210665795,1
20210665796,0
20210665797,1
20210665798,1
20210665799,1
20210665800,1
20210665801,1
20210665802,0
20210665803,1
20210665804,1
20210665805,1
20210665806,0
20210665807,0
20210665808,0
20210665809,1
20210665810,1
20210665811,1
20210665812,0
20210665813,1
20210665814,0
20210665815,0
20210665816,1
20210665817,1
20210665818,0
20210665819,1
20210665820,1
20210665821,1
20210665822,1
20210665823,0
20210665824,1
20210665825,1
20210665826,1
20210665827,0
20210665828,1
20210665829,1
20210665830,0
20210665831,1
20210665832,1
20210665833,0
20210665834,1
20210665835,1
20210665836,1
20210665837,1
20210665838,1
20210665839,1
20210665840,0
20210665841,1
20210665842,1
20210665843,0
20210665844,1
20210665845,0
20210665846,1
20210665847,0
20210665848,1
20210665849,1
20210665850,1
20210665851,1
20210665852,0
20210665853,1
20210665854,1
20210665855,0
20210665856,1
20210665857,0
20210665858,0
20210665859,1
20210665860,1
20210665861,1
20210665862,1
20210665863,1
20210665864,1
20210665865,1
20210665866,1
20210665867,0
20210665868,1
20210665869,1
20210665870,0
20210665871,0
20210665872,1
20210665873,1
20210665874,0
20210665875,0
20210665876,1
20210665877,1
20210665878,1
20210665879,0
20210665880,1
20210665881,1
20210665882,1
20210665883,1
20210665884,1
20210665885,1
20210665886,1
20210665887,1
20210665888,1
20210665889,0
20210665890,1
20210665891,0
20210665892,0
20210665893,0
20210665894,1
20210665895,1
20210665896,1
20210665897,1
20210665898,0
20210665899,0
20210665900,1
20210665901,0
20210665902,1
20210665903,1
20210665904,1
20210665905,1
20210665906,1
20210665907,0
20210665908,0
20210665909,1
20210665910,1
20210665911,0
20210665912,0
20210665913,0
20210665914,1
20210665915,1
20210665916,1
20210665917,1
20210665918,1
20210665919,1
20210665920,1
20210665921,1
20210665922,1
20210665923,0
20210665924,1
20210665925,1
20210665926,1
20210665927,0
20210665928,0
20210665929,1
20210665930,1
20210665931,1
20210665932,1
20210665933,0
20210665934,1
20210665935,1
20210665936,1
20210665937,0
20210665938,1
20210665939,1
20210665940,1
20210665941,1
20210665942,1
20210665943,0
20210665944,1
20210665945,1
20210665946,0
20210665947,1
20210665948,1
20210665949,1
20210665950,1
20210665951,1
20210665952,0
20210665953,1
20210665954,1
20210665955,1
20210665956,1
20210665957,1
20210665958,1
20210665959,0
20210665960,1
20210665961,1
20210665962,0
20210665963,1
20210665964,1
20210665965,1
20210665966,1
20210665967,0
20210665968,1
20210665969,0
20210665970,1
20210665971,0
20210665972,1
20210665973,0
20210665974,1
20210665975,1
20210665976,1
20210665977,0
20210665978,1
20210665979,1
20210665980,1
20210665981,1
20210665982,1
20210665983,1
20210665984,0
20210665985,1
20210665986,0
20210665987,0
20210665988,1
20210665989,1
20210665990,0
20210665991,1
20210665992,1
20210665993,1
20210665994,1
20210665995,0
20210665996,1
20210665997,1
20210665998,0
20210665999,1
20210666000,1
20210666001,1
20210666002,1
20210666003,1
20210666004,1
20210666005,1
20210666006,1
20210666007,1
20210666008,1
20210666009,0
20210666010,0
20210666011,1
20210666012,0
20210666013,1
20210666014,0
20210666015,0
20210666016,1
20210666017,1
20210666018,0
20210666019,0
20210666020,1
20210666021,0
20210666022,0
20210666023,0
20210666024,1
20210666025,1
20210666026,1
20210666027,0
20210666028,1
20210666029,1
20210666030,1
20210666031,1
20210666032,0
20210666033,1
20210666034,1
20210666035,1
20210666036,1
20210666037,1
20210666038,1
20210666039,0
20210666040,1
20210666041,1
20210666042,1
20210666043,1
20210666044,1
20210666045,1
20210666046,1
20210666047,0
20210666048,1
20210666049,0
20210666050,1
20210666051,1
20210666052,0
20210666053,1
20210666054,1
20210666055,1
20210666056,0
20210666057,0
20210666058,0
20210666059,1
20210666060,1
20210666061,1
20210666062,0
20210666063,0
20210666064,0
20210666065,0
20210666066,1
20210666067,1
20210666068,1
20210666069,1
20210666070,1
20210666071,0
20210666072,1
20210666073,1
20210666074,0
20210666075,0
20210666076,1
20210666077,1
20210666078,1
20210666079,1
20210666080,1
20210666081,0
20210666082,1
20210666083,1
20210666084,1
20210666085,1
20210666086,1
20210666087,0
20210666088,0
20210666089,0
20210666090,0
20210666091,1
20210666092,0
20210666093,0
20210666094,1
20210666095,0
20210666096,1
20210666097,1
20210666098,1
20210666099,1
20210666100,1
20210666101,0
20210666102,1
20210666103,1
20210666104,0
20210666105,1
20210666106,1
20210666107,1
20210666108,1
20210666109,1
20210666110,0
20210666111,1
20210666112,1
20210666113,0
20210666114,1
20210666115,1
20210666116,1
20210666117,1
20210666118,0
20210666119,0
20210666120,0
20210666121,0
20210666122,1
20210666123,1
20210666124,1
20210666125,0
20210666126,1
20210666127,0
20210666128,1
20210666129,1
20210666130,1
20210666131,0
20210666132,1
20210666133,1
20210666134,0
20210666135,0
20210666136,1
20210666137,1
20210666138,1
20210666139,0
20210666140,1
20210666141,0
20210666142,1
20210666143,1
20210666144,0
20210666145,1
20210666146,0
20210666147,1
20210666148,0
20210666149,1
20210666150,1
20210666151,1
20210666152,1
20210666153,1
20210666154,0
20210666155,0
20210666156,1
20210666157,1
20210666158,0
20210666159,1
20210666160,1
20210666161,0
20210666162,1
20210666163,1
20210666164,1
20210666165,1
20210666166,1
20210666167,1
20210666168,1
20210666169,0
20210666170,0
20210666171,0
20210666172,1
20210666173,1
20210666174,1
20210666175,0
20210666176,1
20210666177,1
20210666178,1
20210666179,0
20210666180,0
20210666181,0
20210666182,1
20210666183,1
20210666184,1
20210666185,1
20210666186,0
20210666187,1
20210666188,1
20210666189,0
20210666190,1
20210666191,1
20210666192,0
20210666193,0
20210666194,1
20210666195,0
20210666196,1
20210666197,0
20210666198,1
20210666199,1
20210666200,1
20210666201,1
20210666202,1
20210666203,0
20210666204,1
20210666205,0
20210666206,0
20210666207,0
20210666208,1
20210666209,1
20210666210,1
20210666211,1
20210666212,1
20210666213,1
20210666214,1
20210666215,1
20210666216,0
20210666217,1
20210666218,0
20210666219,1
20210666220,1
20210666221,1
20210666222,0
20210666223,1
20210666224,1
20210666225,1
20210666226,1
20210666227,0
20210666228,0
20210666229,1
20210666230,0
20210666231,1
20210666232,1
20210666233,0
20210666234,1
20210666235,0
20210666236,0
20210666237,1
20210666238,1
20210666239,0
20210666240,0
20210666241,0
20210666242,1
20210666243,0
20210666244,0
20210666245,1
20210666246,1
20210666247,1
20210666248,1
20210666249,1
20210666250,0
20210666251,1
20210666252,1
20210666253,1
20210666254,1
20210666255,1
20210666256,0
20210666257,1
20210666258,1
20210666259,0
20210666260,0
20210666261,1
20210666262,1
20210666263,0
20210666264,1
20210666265,1
20210666266,1
20210666267,1
20210666268,0
20210666269,1
20210666270,1
20210666271,1
20210666272,0
20210666273,0
20210666274,1
20210666275,1
20210666276,0
20210666277,0
20210666278,1
20210666279,1
20210666280,1
20210666281,1
20210666282,1
20210666283,0
20210666284,1
20210666285,1
20210666286,0
20210666287,0
20210666288,0
20210666289,1
20210666290,0
20210666291,1
20210666292,1
20210666293,1
20210666294,1
20210666295,1
20210666296,0
20210666297,1
20210666298,1
20210666299,0
20210666300,1
20210666301,1
20210666302,1
20210666303,1
20210666304,1
20210666305,1
20210666306,1
20210666307,0
20210666308,1
20210666309,0
20210666310,0
20210666311,1
20210666312,0
20210666313,1
20210666314,1
20210666315,0
20210666316,1
20210666317,1
20210666318,1
20210666319,0
20210666320,1
20210666321,1
20210666322,1
20210666323,0
20210666324,1
20210666325,0
20210666326,1
20210666327,1
20210666328,0
20210666329,1
20210666330,1
20210666331,0
20210666332,1
20210666333,0
20210666334,1
20210666335,1
20210666336,1
20210666337,1
20210666338,1
20210666339,0
20210666340,1
20210666341,1
20210666342,1
20210666343,0
20210666344,1
20210666345,1
20210666346,1
20210666347,1
20210666348,0
20210666349,1
20210666350,1
20210666351,1
20210666352,0
20210666353,1
20210666354,1
20210666355,1
20210666356,1
20210666357,1
20210666358,0
20210666359,0
20210666360,1
20210666361,1
20210666362,0
20210666363,1
20210666364,0
20210666365,1
20210666366,1
20210666367,1
20210666368,1
20210666369,0
20210666370,1
20210666371,1
20210666372,1
20210666373,1
20210666374,1
20210666375,1
20210666376,1
20210666377,1
20210666378,0
20210666379,1
20210666380,1
20210666381,1
20210666382,1
20210666383,1
20210666384,1
20210666385,0
20210666386,1
20210666387,1
20210666388,1
20210666389,1
20210666390,1
20210666391,0
20210666392,0
20210666393,1
20210666394,0
20210666395,0
20210666396,0
20210666397,1
20210666398,0
20210666399,0
20210666400,1
20210666401,1
20210666402,0
20210666403,1
20210666404,0
20210666405,1
20210666406,1
20210666407,1
20210666408,0
20210666409,0
20210666410,1
20210666411,1
20210666412,1
20210666413,0
20210666414,0
20210666415,1
20210666416,0
20210666417,1
20210666418,0
20210666419,1
20210666420,1
20210666421,0
20210666422,1
20210666423,1
20210666424,0
20210666425,1
20210666426,1
20210666427,0
20210666428,1
20210666429,0
20210666430,1
20210666431,1
20210666432,1
20210666433,0
20210666434,1
20210666435,1
20210666436,1
20210666437,1
20210666438,1
20210666439,0
20210666440,1
20210666441,1
20210666442,1
20210666443,0
20210666444,1
20210666445,0
20210666446,1
20210666447,1
20210666448,0
20210666449,1
20210666450,0
20210666451,1
20210666452,1
20210666453,1
20210666454,1
20210666455,0
20210666456,1
20210666457,1
20210666458,1
20210666459,0
20210666460,1
20210666461,1
20210666462,1
20210666463,0
20210666464,1
20210666465,1
20210666466,1
20210666467,1
20210666468,0
20210666469,1
20210666470,0
20210666471,1
20210666472,0
20210666473,0
20210666474,0
20210666475,1
20210666476,1
20210666477,1
20210666478,1
20210666479,1
20210666480,1
20210666481,1
20210666482,1
20210666483,1
20210666484,1
20210666485,1
20210666486,1
20210666487,0
20210666488,1
20210666489,1
20210666490,0
20210666491,1
20210666492,0
20210666493,1
20210666494,0
20210666495,1
20210666496,1
20210666497,1
20210666498,1
20210666499,0
20210666500,0
20210666501,1
20210666502,1
20210666503,0
20210666504,0
20210666505,0
20210666506,0
20210666507,0
20210666508,1
20210666509,1
20210666510,1
20210666511,1
20210666512,1
20210666513,1
20210666514,1
20210666515,1
20210666516,1
20210666517,0
20210666518,0
20210666519,1
20210666520,1
20210666521,1
20210666522,0
20210666523,1
20210666524,1
20210666525,0
20210666526,0
20210666527,1
20210666528,1
20210666529,0
20210666530,0
20210666531,1
20210666532,1
20210666533,1
20210666534,0
20210666535,1
20210666536,0
20210666537,1
20210666538,0
20210666539,0
20210666540,0
20210666541,1
20210666542,0
20210666543,1
20210666544,0
20210666545,1
20210666546,0
20210666547,1
20210666548,1
20210666549,0
20210666550,0
20210666551,0
20210666552,1
20210666553,0
20210666554,1
20210666555,0
20210666556,1
20210666557,1
20210666558,1
20210666559,1
20210666560,1
20210666561,1
20210666562,0
20210666563,0
20210666564,1
20210666565,1
20210666566,0
20210666567,1
20210666568,1
20210666569,0
20210666570,1
20210666571,1
20210666572,1
20210666573,0
20210666574,0
20210666575,1
20210666576,1
20210666577,1
20210666578,0
20210666579,1
20210666580,1
20210666581,0
20210666582,1
20210666583,1
20210666584,0
20210666585,1
20210666586,1
20210666587,0
20210666588,1
20210666589,0
20210666590,1
20210666591,0
20210666592,1
20210666593,1
20210666594,1
20210666595,1
20210666596,1
20210666597,1
20210666598,0
20210666599,0
20210666600,1
20210666601,1
20210666602,0
20210666603,1
20210666604,1
20210666605,0
20210666606,1
20210666607,1
20210666608,1
20210666609,1
20210666610,0
20210666611,1
20210666612,1
20210666613,0
20210666614,1
20210666615,0
20210666616,1
20210666617,1
20210666618,0
20210666619,1
20210666620,1
20210666621,1
20210666622,1
20210666623,0
20210666624,1
20210666625,0
20210666626,1
20210666627,0
20210666628,1
20210666629,0
20210666630,1
20210666631,1
20210666632,1
20210666633,1
20210666634,0
20210666635,1
20210666636,1
20210666637,0
20210666638,1
20210666639,0
20210666640,0
20210666641,1
20210666642,1
20210666643,0
20210666644,0
20210666645,1
20210666646,1
20210666647,1
20210666648,1
20210666649,1
20210666650,1
20210666651,0
20210666652,0
20210666653,1
20210666654,1
20210666655,0
20210666656,1
20210666657,0
20210666658,1
20210666659,1
20210666660,1
20210666661,0
20210666662,1
20210666663,1
20210666664,0
20210666665,1
20210666666,1
20210666667,0
20210666668,1
20210666669,0
20210666670,1
20210666671,1
20210666672,1
20210666673,1
20210666674,1
20210666675,1
20210666676,1
20210666677,1
20210666678,1
20210666679,0
20210666680,1
20210666681,1
20210666682,1
20210666683,0
20210666684,1
20210666685,1
20210666686,1
20210666687,0
20210666688,1
20210666689,1
20210666690,1
20210666691,1
20210666692,0
20210666693,1
20210666694,1
20210666695,1
20210666696,1
20210666697,1
20210666698,1
20210666699,1
20210666700,1
20210666701,0
20210666702,1
20210666703,1
20210666704,1
20210666705,1
20210666706,1
20210666707,0
20210666708,1
20210666709,0
20210666710,0
20210666711,0
20210666712,0
20210666713,0
20210666714,0
20210666715,0
20210666716,1
20210666717,1
20210666718,1
20210666719,1
20210666720,1
20210666721,1
20210666722,1
20210666723,1
20210666724,1
20210666725,0
20210666726,1
20210666727,1
20210666728,1
20210666729,0
20210666730,1
20210666731,1
20210666732,1
20210666733,1
20210666734,1
20210666735,1
20210666736,1
20210666737,0
20210666738,0
20210666739,0
20210666740,0
20210666741,0
20210666742,1
20210666743,1
20210666744,1
20210666745,1
20210666746,1
20210666747,1
20210666748,1
20210666749,1
20210666750,0
20210666751,1
20210666752,0
20210666753,1
20210666754,0
20210666755,1
20210666756,1
20210666757,1
20210666758,1
20210666759,1
20210666760,0
20210666761,1
20210666762,0
20210666763,0
20210666764,1
20210666765,1
20210666766,1
20210666767,1
20210666768,1
20210666769,1
20210666770,1
20210666771,1
20210666772,1
20210666773,0
20210666774,1
20210666775,0
20210666776,0
20210666777,1
20210666778,1
20210666779,0
20210666780,1
20210666781,1
20210666782,1
20210666783,1
20210666784,0
20210666785,1
20210666786,0
20210666787,1
20210666788,1
20210666789,1
20210666790,0
20210666791,0
20210666792,1
20210666793,1
20210666794,1
20210666795,1
20210666796,0
20210666797,1
20210666798,1
20210666799,0
20210666800,1
20210666801,0
20210666802,1
20210666803,1
20210666804,0
20210666805,1
20210666806,0
20210666807,1
20210666808,1
20210666809,1
20210666810,0
20210666811,1
20210666812,1
20210666813,1
20210666814,1
20210666815,1
20210666816,0
20210666817,0
20210666818,1
20210666819,1
20210666820,0
20210666821,0
20210666822,1
20210666823,1
20210666824,1
20210666825,1
20210666826,1
20210666827,0
20210666828,1
20210666829,1
20210666830,1
20210666831,1
20210666832,1
20210666833,1
20210666834,1
20210666835,1
20210666836,1
20210666837,0
20210666838,0
20210666839,0
20210666840,0
20210666841,1
20210666842,1
20210666843,1
20210666844,0
20210666845,1
20210666846,1
20210666847,1
20210666848,1
20210666849,1
20210666850,1
20210666851,0
20210666852,0
20210666853,1
20210666854,1
20210666855,1
20210666856,1
20210666857,0
20210666858,1
20210666859,1
20210666860,1
20210666861,1
20210666862,1
20210666863,1
20210666864,0
20210666865,1
20210666866,1
20210666867,1
20210666868,1
20210666869,1
20210666870,1
20210666871,0
20210666872,1
20210666873,1
20210666874,1
20210666875,1
20210666876,1
20210666877,1
20210666878,1
20210666879,1
20210666880,1
20210666881,1
20210666882,1
20210666883,1
20210666884,0
20210666885,1
20210666886,1
20210666887,1
20210666888,1
20210666889,0
20210666890,1
20210666891,0
20210666892,1
20210666893,0
20210666894,0
20210666895,0
20210666896,1
20210666897,0
20210666898,1
20210666899,0
20210666900,0
20210666901,0
20210666902,1
20210666903,1
20210666904,1
20210666905,0
20210666906,0
20210666907,1
20210666908,1
20210666909,1
20210666910,0
20210666911,1
20210666912,1
20210666913,0
20210666914,1
20210666915,1
20210666916,1
20210666917,1
20210666918,1
20210666919,1
20210666920,0
20210666921,1
20210666922,1
20210666923,1
20210666924,0
20210666925,1
20210666926,1
20210666927,1
20210666928,1
20210666929,1
20210666930,1
20210666931,1
20210666932,0
20210666933,0
20210666934,1
20210666935,1
20210666936,1
20210666937,1
20210666938,1
